image_id,sku,url,alt_text
583,SKU00192,https://picsum.photos/seed/SKU00192-0/800/800,Imagen de SKU00192 vista 1
584,SKU00192,https://picsum.photos/seed/SKU00192-1/800/800,Imagen de SKU00192 vista 2
585,SKU00193,https://picsum.photos/seed/SKU00193-0/800/800,Imagen de SKU00193 vista 1
586,SKU00193,https://picsum.photos/seed/SKU00193-1/800/800,Imagen de SKU00193 vista 2
587,SKU00193,https://picsum.photos/seed/SKU00193-2/800/800,Imagen de SKU00193 vista 3
588,SKU00193,https://picsum.photos/seed/SKU00193-3/800/800,Imagen de SKU00193 vista 4
589,SKU00194,https://picsum.photos/seed/SKU00194-0/800/800,Imagen de SKU00194 vista 1
590,SKU00194,https://picsum.photos/seed/SKU00194-1/800/800,Imagen de SKU00194 vista 2
591,SKU00195,https://picsum.photos/seed/SKU00195-0/800/800,Imagen de SKU00195 vista 1
592,SKU00195,https://picsum.photos/seed/SKU00195-1/800/800,Imagen de SKU00195 vista 2
593,SKU00195,https://picsum.photos/seed/SKU00195-2/800/800,Imagen de SKU00195 vista 3
594,SKU00195,https://picsum.photos/seed/SKU00195-3/800/800,Imagen de SKU00195 vista 4
595,SKU00196,https://picsum.photos/seed/SKU00196-0/800/800,Imagen de SKU00196 vista 1
596,SKU00196,https://picsum.photos/seed/SKU00196-1/800/800,Imagen de SKU00196 vista 2
597,SKU00196,https://picsum.photos/seed/SKU00196-2/800/800,Imagen de SKU00196 vista 3
598,SKU00197,https://picsum.photos/seed/SKU00197-0/800/800,Imagen de SKU00197 vista 1
599,SKU00197,https://picsum.photos/seed/SKU00197-1/800/800,Imagen de SKU00197 vista 2
600,SKU00197,https://picsum.photos/seed/SKU00197-2/800/800,Imagen de SKU00197 vista 3
601,SKU00197,https://picsum.photos/seed/SKU00197-3/800/800,Imagen de SKU00197 vista 4
602,SKU00198,https://picsum.photos/seed/SKU00198-0/800/800,Imagen de SKU00198 vista 1
603,SKU00198,https://picsum.photos/seed/SKU00198-1/800/800,Imagen de SKU00198 vista 2
604,SKU00199,https://picsum.photos/seed/SKU00199-0/800/800,Imagen de SKU00199 vista 1
605,SKU00199,https://picsum.photos/seed/SKU00199-1/800/800,Imagen de SKU00199 vista 2
606,SKU00200,https://picsum.photos/seed/SKU00200-0/800/800,Imagen de SKU00200 vista 1
607,SKU00200,https://picsum.photos/seed/SKU00200-1/800/800,Imagen de SKU00200 vista 2
